transaction_id,customer_id,receiver_id, amount ,transaction_date,transaction_time,device_type,status,is_fraud,day_type
TXN00732,CUST0074,RECV0023,1051.79,21-03-2026,10:10:59,IOS,SUCCESSFUL,0,Weekend
TXN00733,CUST0144,RECV0023,11151.05,28-05-2026,08:30:16,IOS,SUCCESSFUL,1,Weekday
TXN00734,CUST0072,RECV0125,3291.34,01-02-2026,13:54:39,IOS,SUCCESSFUL,1,Weekend
TXN00735,CUST0226,RECV0081,1165.62,04-04-2026,13:32:28,WEB,SUCCESSFUL,0,Weekend
TXN00736,CUST0022,RECV0015,8401.82,08-06-2026,22:52:35,ANDROID,FAILED,0,Weekday
TXN00737,CUST0149,RECV0125,50.43,07-04-2026,12:55:29,ANDROID,SUCCESSFUL,0,Weekday
TXN00738,CUST0239,RECV0120,780.07,30-04-2026,12:49:27,ANDROID,SUCCESSFUL,1,Weekday
TXN00739,CUST0034,RECV0012,922.01,23-03-2026,23:30:07,WEB,SUCCESSFUL,0,Weekday
TXN00740,CUST0080,RECV0148,4904.53,01-05-2026,19:49:24,ANDROID,SUCCESSFUL,0,Weekday
TXN00741,CUST0221,RECV0148,180.68,02-05-2026,13:17:16,WEB,SUCCESSFUL,0,Weekend
TXN00742,CUST0073,RECV0087,67.16,18-01-2026,14:55:26,WEB,SUCCESSFUL,0,Weekend
TXN00743,CUST0133,RECV0024,147.42,17-02-2026,10:48:19,IOS,SUCCESSFUL,0,Weekday
TXN00744,CUST0215,RECV0042,216.88,04-05-2026,11:58:44,IOS,SUCCESSFUL,0,Weekday
TXN00745,CUST0102,RECV0149,118.98,20-01-2026,21:52:46,IOS,SUCCESSFUL,0,Weekday
TXN00746,CUST0163,RECV0088,1226.31,04-01-2026,10:07:50,IOS,SUCCESSFUL,0,Weekend
TXN00747,CUST0135,RECV0116,1614.75,14-05-2026,20:28:40,ANDROID,SUCCESSFUL,0,Weekday
TXN00748,CUST0019,RECV0049,620.64,25-02-2026,05:38:24,WEB,SUCCESSFUL,0,Weekday
TXN00749,CUST0098,RECV0004,964.36,23-06-2026,00:19:57,IOS,SUCCESSFUL,0,Weekday
TXN00750,CUST0256,RECV0106,223.12,16-06-2026,17:27:33,IOS,SUCCESSFUL,0,Weekday
TXN00751,CUST0059,RECV0096,788.06,15-02-2026,05:34:27,WEB,SUCCESSFUL,0,Weekend
TXN00752,CUST0224,RECV0012,1380.62,12-06-2026,02:51:53,ANDROID,SUCCESSFUL,0,Weekday
TXN00753,CUST0009,RECV0027,2422.01,07-06-2026,17:06:40,WEB,SUCCESSFUL,0,Weekend
TXN00754,CUST0017,RECV0125,171.1,20-06-2026,12:07:12,WEB,SUCCESSFUL,1,Weekend
TXN00755,CUST0180,RECV0102,2662.41,29-04-2026,16:18:17,ANDROID,SUCCESSFUL,1,Weekday
TXN00756,CUST0158,RECV0002,684.32,17-04-2026,01:00:01,IOS,SUCCESSFUL,0,Weekday
TXN00757,CUST0163,RECV0012,3499,27-03-2026,17:25:12,ANDROID,SUCCESSFUL,0,Weekday
TXN00758,CUST0027,RECV0100,2312.98,28-05-2026,12:57:20,ANDROID,SUCCESSFUL,0,Weekday
TXN00759,CUST0119,RECV0033,1650.97,26-01-2026,18:50:25,WEB,SUCCESSFUL,0,Weekday
TXN00760,CUST0134,RECV0145,634.48,22-05-2026,00:27:00,ANDROID,SUCCESSFUL,0,Weekday
TXN00761,CUST0079,RECV0140,4391.1,08-01-2026,18:24:01,ANDROID,SUCCESSFUL,0,Weekday
TXN00762,CUST0233,RECV0092,133.07,12-06-2026,07:19:12,WEB,SUCCESSFUL,0,Weekday
TXN00763,CUST0194,RECV0071,462.4,08-03-2026,20:37:55,ANDROID,SUCCESSFUL,1,Weekend
TXN00764,CUST0063,RECV0034,944.55,28-01-2026,02:31:54,ANDROID,SUCCESSFUL,0,Weekday
TXN00765,CUST0201,RECV0006,289.2,26-01-2026,20:04:13,IOS,SUCCESSFUL,0,Weekday
TXN00766,CUST0161,RECV0042,5689.5,12-06-2026,05:42:36,ANDROID,SUCCESSFUL,0,Weekday
TXN00767,CUST0061,RECV0124,2928.98,29-03-2026,17:00:10,WEB,SUCCESSFUL,0,Weekend
TXN00768,CUST0063,RECV0138,1487.65,19-02-2026,06:55:23,ANDROID,SUCCESSFUL,1,Weekday
TXN00769,CUST0016,RECV0087,1648.54,25-03-2026,08:17:30,ANDROID,SUCCESSFUL,0,Weekday
TXN00770,CUST0179,RECV0120,7314.65,22-05-2026,13:32:25,IOS,SUCCESSFUL,0,Weekday
TXN00771,CUST0089,RECV0072,3930.59,20-02-2026,18:50:49,ANDROID,SUCCESSFUL,0,Weekday
TXN00772,CUST0106,RECV0115,1702.92,05-05-2026,08:52:20,WEB,SUCCESSFUL,0,Weekday
TXN00773,CUST0197,RECV0145,4262.96,20-04-2026,02:28:10,WEB,SUCCESSFUL,0,Weekday
TXN00774,CUST0130,RECV0136,8198.26,31-05-2026,03:11:51,ANDROID,SUCCESSFUL,0,Weekend
TXN00775,CUST0184,RECV0026,2498.1,04-03-2026,10:07:00,ANDROID,SUCCESSFUL,0,Weekday
TXN00776,CUST0169,RECV0083,170.95,24-02-2026,02:24:18,WEB,SUCCESSFUL,0,Weekday
TXN00777,CUST0112,RECV0020,974.23,27-01-2026,13:43:48,WEB,SUCCESSFUL,0,Weekday
TXN00778,CUST0102,RECV0088,3324.35,20-02-2026,13:07:07,IOS,SUCCESSFUL,0,Weekday
TXN00779,CUST0168,RECV0148,801.3,01-06-2026,00:58:29,WEB,SUCCESSFUL,1,Weekday
TXN00780,CUST0019,RECV0011,3246.34,17-05-2026,02:30:06,ANDROID,SUCCESSFUL,0,Weekend
TXN00781,CUST0155,RECV0145,280.79,12-03-2026,10:31:39,WEB,FAILED,0,Weekday
TXN00782,CUST0233,RECV0032,136.55,07-05-2026,03:01:14,WEB,FAILED,0,Weekday
TXN00783,CUST0072,RECV0112,922.38,27-01-2026,06:46:57,ANDROID,SUCCESSFUL,0,Weekday
TXN00784,CUST0003,RECV0067,117.36,26-06-2026,03:03:19,ANDROID,SUCCESSFUL,0,Weekday
TXN00785,CUST0195,RECV0036,5725.15,11-03-2026,04:20:55,ANDROID,SUCCESSFUL,0,Weekday
TXN00786,CUST0212,RECV0032,3199.79,13-06-2026,18:30:42,ANDROID,SUCCESSFUL,0,Weekend
TXN00787,CUST0165,RECV0034,2953.93,04-05-2026,02:22:35,WEB,SUCCESSFUL,0,Weekday
TXN00788,CUST0106,RECV0088,2806.13,27-06-2026,14:52:24,ANDROID,SUCCESSFUL,1,Weekend
TXN00789,CUST0175,RECV0136,488.77,23-02-2026,09:45:29,IOS,SUCCESSFUL,0,Weekday
TXN00790,CUST0055,RECV0145,1364.63,03-02-2026,19:32:12,IOS,SUCCESSFUL,0,Weekday
TXN00791,CUST0036,RECV0079,1687.1,13-03-2026,20:06:09,WEB,SUCCESSFUL,0,Weekday
TXN00792,CUST0057,RECV0088,2164.64,03-03-2026,16:28:22,WEB,SUCCESSFUL,1,Weekday
TXN00793,CUST0044,RECV0039,592.56,01-04-2026,16:21:03,IOS,SUCCESSFUL,0,Weekday
TXN00794,CUST0051,RECV0109,1353.41,13-01-2026,12:11:38,ANDROID,SUCCESSFUL,0,Weekday
TXN00795,CUST0137,RECV0087,10146.45,03-03-2026,22:45:25,WEB,SUCCESSFUL,0,Weekday
TXN00796,CUST0113,RECV0148,7912.94,27-06-2026,09:45:38,WEB,SUCCESSFUL,1,Weekend
TXN00797,CUST0049,RECV0123,1170.44,17-02-2026,07:10:20,WEB,SUCCESSFUL,0,Weekday
TXN00798,CUST0096,RECV0037,1805.62,27-03-2026,15:27:21,WEB,FAILED,0,Weekday
TXN00799,CUST0040,RECV0003,2530.07,13-02-2026,18:00:31,IOS,SUCCESSFUL,0,Weekday
TXN00800,CUST0057,RECV0146,113.88,12-01-2026,07:33:32,IOS,SUCCESSFUL,0,Weekday
TXN00801,CUST0049,RECV0118,4105.48,26-01-2026,23:22:34,IOS,SUCCESSFUL,0,Weekday
TXN00802,CUST0130,RECV0091,3590.63,04-04-2026,16:49:42,IOS,SUCCESSFUL,0,Weekend
TXN00803,CUST0248,RECV0013,1150.6,29-01-2026,04:26:54,ANDROID,SUCCESSFUL,0,Weekday
TXN00804,CUST0183,RECV0012,943.19,08-05-2026,11:13:47,IOS,SUCCESSFUL,0,Weekday
TXN00805,CUST0056,RECV0140,623.79,12-03-2026,16:11:16,IOS,SUCCESSFUL,0,Weekday
TXN00806,CUST0170,RECV0071,1215.6,11-04-2026,18:33:44,ANDROID,SUCCESSFUL,0,Weekend
TXN00807,CUST0063,RECV0146,131.7,21-04-2026,09:07:00,IOS,SUCCESSFUL,0,Weekday
TXN00808,CUST0076,RECV0134,3491.33,30-04-2026,17:42:10,WEB,SUCCESSFUL,0,Weekday
TXN00809,CUST0034,RECV0073,114.92,17-03-2026,03:03:31,WEB,SUCCESSFUL,0,Weekday
TXN00810,CUST0181,RECV0013,768.31,19-06-2026,09:50:54,IOS,SUCCESSFUL,0,Weekday
TXN00811,CUST0080,RECV0037,4878.01,23-01-2026,13:37:58,ANDROID,SUCCESSFUL,0,Weekday
TXN00812,CUST0017,RECV0064,2441.89,02-05-2026,12:27:25,WEB,SUCCESSFUL,0,Weekend
TXN00813,CUST0134,RECV0045,644.79,19-03-2026,10:51:37,WEB,SUCCESSFUL,0,Weekday
TXN00814,CUST0094,RECV0112,59.17,07-04-2026,14:44:20,WEB,SUCCESSFUL,0,Weekday
TXN00815,CUST0184,RECV0120,2191.62,30-04-2026,14:01:58,IOS,SUCCESSFUL,0,Weekday
TXN00816,CUST0046,RECV0078,140.02,05-02-2026,16:23:08,WEB,SUCCESSFUL,0,Weekday
TXN00817,CUST0151,RECV0101,1419.04,14-01-2026,00:29:51,WEB,SUCCESSFUL,0,Weekday
TXN00818,CUST0236,RECV0034,5942.09,14-01-2026,03:21:38,WEB,SUCCESSFUL,0,Weekday
TXN00819,CUST0247,RECV0073,690.5,26-06-2026,23:45:03,WEB,SUCCESSFUL,1,Weekday
TXN00820,CUST0074,RECV0127,4097.94,24-05-2026,20:54:09,WEB,SUCCESSFUL,0,Weekend
TXN00821,CUST0004,RECV0052,12940.55,05-05-2026,03:33:06,WEB,SUCCESSFUL,1,Weekday
TXN00822,CUST0243,RECV0114,164.28,07-01-2026,09:25:30,ANDROID,SUCCESSFUL,0,Weekday
TXN00823,CUST0134,RECV0032,3910.6,06-06-2026,00:11:09,WEB,SUCCESSFUL,0,Weekend
TXN00824,CUST0124,RECV0140,1356.5,13-02-2026,09:18:42,IOS,SUCCESSFUL,0,Weekday
TXN00825,CUST0253,RECV0101,4315.89,05-04-2026,14:26:52,ANDROID,SUCCESSFUL,0,Weekend
TXN00826,CUST0146,RECV0125,3315.53,28-04-2026,20:57:42,WEB,SUCCESSFUL,1,Weekday
TXN00827,CUST0182,RECV0118,2003.07,05-02-2026,11:32:54,ANDROID,SUCCESSFUL,0,Weekday
TXN00828,CUST0179,RECV0017,1462.6,15-05-2026,11:41:46,ANDROID,SUCCESSFUL,0,Weekday
TXN00829,CUST0072,RECV0078,3647.72,13-03-2026,20:30:24,ANDROID,SUCCESSFUL,0,Weekday
TXN00830,CUST0093,RECV0130,2433.06,28-05-2026,08:08:44,WEB,SUCCESSFUL,0,Weekday
TXN00831,CUST0244,RECV0061,3697.11,24-03-2026,23:57:24,ANDROID,SUCCESSFUL,0,Weekday
TXN00832,CUST0033,RECV0030,1669.58,16-01-2026,11:38:40,IOS,SUCCESSFUL,1,Weekday
TXN00833,CUST0165,RECV0097,358.15,28-01-2026,18:35:12,WEB,SUCCESSFUL,0,Weekday
TXN00834,CUST0225,RECV0148,364.69,23-06-2026,16:51:50,IOS,SUCCESSFUL,0,Weekday
TXN00835,CUST0013,RECV0025,781.66,11-06-2026,00:23:49,ANDROID,SUCCESSFUL,0,Weekday
TXN00836,CUST0037,RECV0118,540.89,29-03-2026,20:33:31,WEB,SUCCESSFUL,0,Weekend
TXN00837,CUST0243,RECV0144,4838.99,09-05-2026,14:27:40,ANDROID,SUCCESSFUL,0,Weekend
TXN00838,CUST0041,RECV0077,251.36,02-02-2026,07:03:38,IOS,SUCCESSFUL,0,Weekday
TXN00839,CUST0115,RECV0065,2211.11,16-03-2026,02:55:55,IOS,SUCCESSFUL,0,Weekday
TXN00840,CUST0039,RECV0133,427.57,17-05-2026,09:25:39,WEB,SUCCESSFUL,0,Weekend
TXN00841,CUST0057,RECV0068,3891.2,30-05-2026,10:26:16,ANDROID,SUCCESSFUL,0,Weekend
TXN00842,CUST0072,RECV0085,5904.16,22-02-2026,01:15:31,WEB,SUCCESSFUL,0,Weekend
TXN00843,CUST0019,RECV0107,1177.46,30-03-2026,02:56:35,WEB,SUCCESSFUL,0,Weekday
TXN00844,CUST0139,RECV0088,3852.6,11-01-2026,11:27:30,WEB,SUCCESSFUL,0,Weekend
TXN00845,CUST0011,RECV0148,59.29,15-01-2026,21:43:47,IOS,FAILED,0,Weekday
TXN00846,CUST0027,RECV0033,3136.11,10-04-2026,17:08:07,IOS,SUCCESSFUL,0,Weekday
TXN00847,CUST0189,RECV0125,517.25,01-04-2026,07:05:37,ANDROID,FAILED,0,Weekday
TXN00848,CUST0161,RECV0063,52.02,31-03-2026,19:25:30,ANDROID,SUCCESSFUL,0,Weekday
TXN00849,CUST0040,RECV0013,1512.21,20-01-2026,23:52:22,WEB,SUCCESSFUL,0,Weekday
TXN00850,CUST0228,RECV0142,2593.75,19-03-2026,07:33:57,WEB,SUCCESSFUL,0,Weekday
TXN00851,CUST0258,RECV0125,588.8,27-01-2026,15:17:05,WEB,SUCCESSFUL,0,Weekday
TXN00852,CUST0119,RECV0054,436.27,20-03-2026,04:02:15,WEB,SUCCESSFUL,0,Weekday
TXN00853,CUST0233,RECV0073,208.12,30-01-2026,12:19:52,WEB,SUCCESSFUL,0,Weekday
TXN00854,CUST0143,RECV0005,761.3,06-06-2026,14:02:14,IOS,SUCCESSFUL,0,Weekend
TXN00855,CUST0221,RECV0034,4621.08,17-05-2026,19:48:57,ANDROID,SUCCESSFUL,1,Weekend
TXN00856,CUST0111,RECV0012,271.62,08-01-2026,23:59:47,IOS,SUCCESSFUL,0,Weekday
TXN00857,CUST0199,RECV0013,900.9,23-06-2026,23:36:49,WEB,SUCCESSFUL,0,Weekday
TXN00858,CUST0196,RECV0061,66.4,30-04-2026,08:51:43,ANDROID,SUCCESSFUL,0,Weekday
TXN00859,CUST0128,RECV0012,3123.48,19-05-2026,08:23:17,WEB,SUCCESSFUL,0,Weekday
TXN00860,CUST0007,RECV0026,603.58,01-02-2026,14:29:01,ANDROID,SUCCESSFUL,1,Weekend
TXN00861,CUST0161,RECV0067,83.48,17-01-2026,08:55:31,IOS,SUCCESSFUL,0,Weekend
TXN00862,CUST0090,RECV0013,3002.76,07-02-2026,21:32:55,ANDROID,SUCCESSFUL,1,Weekend
TXN00863,CUST0022,RECV0016,3350.01,22-05-2026,08:01:43,IOS,SUCCESSFUL,0,Weekday
TXN00864,CUST0023,RECV0087,2258.91,03-06-2026,02:15:13,WEB,SUCCESSFUL,1,Weekday
TXN00865,CUST0213,RECV0073,406.11,19-01-2026,19:50:23,IOS,SUCCESSFUL,0,Weekday
TXN00866,CUST0192,RECV0076,2572.16,01-05-2026,11:02:18,ANDROID,SUCCESSFUL,0,Weekday
TXN00867,CUST0014,RECV0081,2848.97,28-01-2026,16:50:37,WEB,SUCCESSFUL,0,Weekday
TXN00868,CUST0194,RECV0118,1190.58,30-05-2026,02:04:59,WEB,SUCCESSFUL,1,Weekend
TXN00869,CUST0258,RECV0108,2702.11,28-05-2026,16:51:03,ANDROID,SUCCESSFUL,0,Weekday
TXN00870,CUST0226,RECV0012,5347.58,23-03-2026,10:15:51,ANDROID,SUCCESSFUL,0,Weekday
TXN00871,CUST0119,RECV0087,377.55,27-04-2026,23:56:26,IOS,SUCCESSFUL,0,Weekday
TXN00872,CUST0259,RECV0124,2703.14,20-01-2026,13:14:36,IOS,SUCCESSFUL,0,Weekday
TXN00873,CUST0126,RECV0036,2269.33,15-04-2026,10:20:07,IOS,SUCCESSFUL,0,Weekday
TXN00874,CUST0259,RECV0051,1204.96,07-02-2026,00:10:07,IOS,SUCCESSFUL,0,Weekend
TXN00875,CUST0241,RECV0073,157.4,26-01-2026,22:10:04,ANDROID,SUCCESSFUL,0,Weekday
TXN00876,CUST0199,RECV0103,189.74,19-04-2026,22:18:07,ANDROID,SUCCESSFUL,0,Weekend
TXN00877,CUST0056,RECV0145,3494.03,12-01-2026,20:28:47,IOS,SUCCESSFUL,0,Weekday
TXN00878,CUST0245,RECV0141,8366.21,29-06-2026,16:05:09,WEB,SUCCESSFUL,0,Weekday
TXN00879,CUST0190,RECV0098,2078.91,22-06-2026,16:46:37,ANDROID,SUCCESSFUL,0,Weekday
TXN00880,CUST0119,RECV0013,1112.93,18-03-2026,18:32:54,WEB,SUCCESSFUL,0,Weekday
TXN00881,CUST0166,RECV0141,1927.24,09-04-2026,23:56:46,ANDROID,SUCCESSFUL,0,Weekday
TXN00882,CUST0143,RECV0081,3465.06,28-05-2026,09:17:31,ANDROID,SUCCESSFUL,1,Weekday
TXN00883,CUST0148,RECV0028,920.98,08-03-2026,08:09:06,WEB,SUCCESSFUL,0,Weekend
TXN00884,CUST0087,RECV0011,172.18,08-01-2026,17:51:12,WEB,FAILED,0,Weekday
TXN00885,CUST0190,RECV0012,3151.83,22-02-2026,16:08:53,IOS,SUCCESSFUL,0,Weekend
TXN00886,CUST0062,RECV0127,886.91,24-04-2026,08:46:42,ANDROID,SUCCESSFUL,0,Weekday
TXN00887,CUST0041,RECV0084,3124.53,26-02-2026,08:29:40,IOS,SUCCESSFUL,0,Weekday
TXN00888,CUST0038,RECV0073,573.86,26-06-2026,16:20:12,WEB,SUCCESSFUL,0,Weekday
TXN00889,CUST0019,RECV0063,51.85,12-06-2026,07:43:12,IOS,SUCCESSFUL,0,Weekday
TXN00890,CUST0249,RECV0073,1001.36,17-02-2026,16:54:46,ANDROID,SUCCESSFUL,1,Weekday
TXN00891,CUST0223,RECV0054,1187.83,18-01-2026,13:44:16,ANDROID,SUCCESSFUL,0,Weekend
TXN00892,CUST0121,RECV0013,5248.11,13-06-2026,09:53:14,ANDROID,SUCCESSFUL,0,Weekend
TXN00893,CUST0249,RECV0101,244.04,06-05-2026,15:18:06,WEB,SUCCESSFUL,0,Weekday
TXN00894,CUST0215,RECV0026,3516.06,25-04-2026,14:20:42,ANDROID,SUCCESSFUL,0,Weekend
TXN00895,CUST0204,RECV0124,1397.68,02-02-2026,19:26:43,IOS,SUCCESSFUL,0,Weekday
TXN00896,CUST0138,RECV0125,9729.89,10-05-2026,21:20:26,IOS,SUCCESSFUL,1,Weekend
TXN00897,CUST0218,RECV0073,687.84,13-04-2026,07:21:40,WEB,SUCCESSFUL,0,Weekday
TXN00898,CUST0230,RECV0141,3348.05,15-04-2026,03:39:39,WEB,SUCCESSFUL,0,Weekday
TXN00899,CUST0011,RECV0024,2717.64,06-01-2026,11:49:49,IOS,SUCCESSFUL,0,Weekday
TXN00900,CUST0026,RECV0013,944.32,13-05-2026,12:55:45,WEB,SUCCESSFUL,1,Weekday
TXN00901,CUST0192,RECV0142,303.44,26-03-2026,01:54:01,ANDROID,SUCCESSFUL,0,Weekday
TXN00902,CUST0053,RECV0125,7635.9,09-05-2026,07:40:49,ANDROID,SUCCESSFUL,1,Weekend
TXN00903,CUST0140,RECV0097,5995.86,01-02-2026,23:56:17,ANDROID,SUCCESSFUL,0,Weekend
TXN00904,CUST0038,RECV0107,320.14,10-05-2026,19:58:09,WEB,SUCCESSFUL,1,Weekend
TXN00905,CUST0201,RECV0080,2415.29,19-02-2026,16:47:01,IOS,SUCCESSFUL,0,Weekday
TXN00906,CUST0104,RECV0026,4374.82,26-01-2026,09:27:05,IOS,SUCCESSFUL,0,Weekday
TXN00907,CUST0143,RECV0118,3555.38,04-05-2026,12:01:31,ANDROID,SUCCESSFUL,0,Weekday
TXN00908,CUST0056,RECV0073,6059.84,26-04-2026,14:23:30,ANDROID,SUCCESSFUL,0,Weekend
TXN00909,CUST0160,RECV0026,2619.52,27-03-2026,17:10:13,ANDROID,SUCCESSFUL,0,Weekday
TXN00910,CUST0128,RECV0012,1101.08,22-01-2026,23:53:36,WEB,SUCCESSFUL,0,Weekday
TXN00911,CUST0253,RECV0087,723.01,06-03-2026,10:44:36,ANDROID,SUCCESSFUL,0,Weekday
TXN00912,CUST0138,RECV0013,746.16,26-06-2026,15:20:41,WEB,SUCCESSFUL,0,Weekday
TXN00913,CUST0248,RECV0021,2370,12-05-2026,22:04:24,IOS,SUCCESSFUL,0,Weekday
TXN00914,CUST0083,RECV0043,2515.6,14-05-2026,01:56:27,ANDROID,SUCCESSFUL,0,Weekday
TXN00915,CUST0250,RECV0141,452.47,05-02-2026,09:07:27,ANDROID,SUCCESSFUL,0,Weekday
TXN00916,CUST0139,RECV0145,3696.59,14-05-2026,04:18:33,ANDROID,SUCCESSFUL,0,Weekday
TXN00917,CUST0191,RECV0121,2309,13-05-2026,23:46:54,IOS,SUCCESSFUL,0,Weekday
TXN00918,CUST0243,RECV0141,2514.96,03-01-2026,09:44:12,ANDROID,SUCCESSFUL,1,Weekend
TXN00919,CUST0235,RECV0012,1197.99,26-03-2026,02:22:40,ANDROID,SUCCESSFUL,0,Weekday
TXN00920,CUST0177,RECV0148,1460.45,10-06-2026,18:46:19,IOS,SUCCESSFUL,0,Weekday
TXN00921,CUST0131,RECV0052,653.75,24-05-2026,06:17:11,WEB,SUCCESSFUL,1,Weekend
TXN00922,CUST0065,RECV0099,460.01,14-05-2026,19:17:51,WEB,SUCCESSFUL,0,Weekday
TXN00923,CUST0243,RECV0148,222.06,23-02-2026,19:09:09,ANDROID,SUCCESSFUL,0,Weekday
TXN00924,CUST0166,RECV0014,350.3,20-01-2026,13:42:30,IOS,SUCCESSFUL,0,Weekday
TXN00925,CUST0061,RECV0097,1138.24,03-03-2026,15:22:19,WEB,SUCCESSFUL,0,Weekday
TXN00926,CUST0041,RECV0043,1410.4,04-06-2026,22:09:53,IOS,SUCCESSFUL,0,Weekday
TXN00927,CUST0251,RECV0031,82.44,27-06-2026,20:22:11,IOS,FAILED,0,Weekend
TXN00928,CUST0239,RECV0125,7645.01,21-06-2026,12:23:11,ANDROID,SUCCESSFUL,1,Weekend
TXN00929,CUST0101,RECV0050,1435.94,24-04-2026,11:58:16,ANDROID,SUCCESSFUL,1,Weekday
TXN00930,CUST0140,RECV0123,4421.4,09-01-2026,22:16:17,WEB,SUCCESSFUL,0,Weekday
TXN00931,CUST0016,RECV0117,6218.35,01-05-2026,23:55:41,IOS,SUCCESSFUL,0,Weekday
TXN00932,CUST0020,RECV0118,1246.12,05-04-2026,02:26:53,ANDROID,SUCCESSFUL,1,Weekend
TXN00933,CUST0228,RECV0081,3018.17,13-06-2026,20:39:47,ANDROID,FAILED,1,Weekend
TXN00934,CUST0163,RECV0094,52.22,13-02-2026,12:26:53,WEB,SUCCESSFUL,0,Weekday
TXN00935,CUST0034,RECV0129,1691.81,19-02-2026,02:11:28,IOS,FAILED,0,Weekday
TXN00936,CUST0102,RECV0045,1732.51,26-06-2026,09:17:35,ANDROID,SUCCESSFUL,0,Weekday
TXN00937,CUST0239,RECV0023,561.93,26-05-2026,02:07:58,IOS,SUCCESSFUL,0,Weekday
TXN00938,CUST0045,RECV0026,1521.28,17-02-2026,00:13:40,ANDROID,SUCCESSFUL,0,Weekday
TXN00939,CUST0127,RECV0049,510.06,20-03-2026,04:19:03,WEB,SUCCESSFUL,0,Weekday
TXN00940,CUST0092,RECV0145,365.61,13-03-2026,08:56:12,ANDROID,SUCCESSFUL,0,Weekday
TXN00941,CUST0133,RECV0024,1947.51,28-06-2026,11:22:49,WEB,SUCCESSFUL,0,Weekend
TXN00942,CUST0088,RECV0150,759.95,10-01-2026,18:13:44,WEB,SUCCESSFUL,0,Weekend
TXN00943,CUST0112,RECV0087,1072.1,30-04-2026,05:30:08,WEB,SUCCESSFUL,0,Weekday
TXN00944,CUST0191,RECV0009,7533.27,25-05-2026,20:22:55,ANDROID,SUCCESSFUL,0,Weekday
TXN00945,CUST0216,RECV0026,341.65,02-05-2026,11:19:10,ANDROID,SUCCESSFUL,0,Weekend
TXN00946,CUST0012,RECV0117,1174.53,23-04-2026,13:46:25,WEB,SUCCESSFUL,0,Weekday
TXN00947,CUST0130,RECV0124,2103.55,06-04-2026,01:59:56,IOS,SUCCESSFUL,0,Weekday
TXN00948,CUST0056,RECV0069,956.17,18-04-2026,18:01:10,IOS,SUCCESSFUL,0,Weekend
TXN00949,CUST0102,RECV0034,6668.5,26-05-2026,02:19:50,ANDROID,SUCCESSFUL,0,Weekday
TXN00950,CUST0235,RECV0073,2353.51,12-04-2026,05:19:19,ANDROID,SUCCESSFUL,0,Weekend
TXN00951,CUST0105,RECV0148,5158.63,22-04-2026,00:30:10,IOS,SUCCESSFUL,1,Weekday
TXN00952,CUST0202,RECV0088,2596.89,28-06-2026,22:15:48,IOS,SUCCESSFUL,0,Weekend
TXN00953,CUST0066,RECV0035,5540.29,23-03-2026,09:52:43,IOS,SUCCESSFUL,0,Weekday
TXN00954,CUST0202,RECV0088,4341.2,17-05-2026,00:14:56,WEB,SUCCESSFUL,0,Weekend
TXN00955,CUST0189,RECV0073,2369.1,03-04-2026,02:41:14,IOS,SUCCESSFUL,0,Weekday
TXN00956,CUST0023,RECV0087,2539.3,24-02-2026,05:27:09,WEB,SUCCESSFUL,0,Weekday
TXN00957,CUST0178,RECV0104,245.24,25-06-2026,05:20:08,ANDROID,SUCCESSFUL,0,Weekday
TXN00958,CUST0233,RECV0103,1572.94,03-01-2026,09:27:16,ANDROID,SUCCESSFUL,0,Weekend
TXN00959,CUST0231,RECV0122,83.37,09-05-2026,11:07:50,WEB,SUCCESSFUL,0,Weekend
TXN00960,CUST0197,RECV0073,1235.24,22-06-2026,18:16:12,WEB,SUCCESSFUL,0,Weekday
TXN00961,CUST0233,RECV0034,1537.33,22-04-2026,11:03:56,IOS,SUCCESSFUL,1,Weekday
TXN00962,CUST0130,RECV0034,814.41,19-04-2026,17:17:11,ANDROID,SUCCESSFUL,0,Weekend
TXN00963,CUST0009,RECV0026,4724.49,25-04-2026,01:34:47,WEB,SUCCESSFUL,1,Weekend
TXN00964,CUST0044,RECV0118,12811.64,17-05-2026,11:29:44,IOS,SUCCESSFUL,1,Weekend
TXN00965,CUST0235,RECV0145,503.8,11-01-2026,20:51:56,WEB,SUCCESSFUL,1,Weekend
TXN00966,CUST0041,RECV0078,1425.36,28-03-2026,05:47:16,ANDROID,SUCCESSFUL,0,Weekend
TXN00967,CUST0041,RECV0050,3904.88,21-04-2026,19:32:34,IOS,SUCCESSFUL,0,Weekday
TXN00968,CUST0026,RECV0056,205,06-04-2026,08:47:44,IOS,SUCCESSFUL,0,Weekday
TXN00969,CUST0257,RECV0125,3182.35,21-06-2026,09:17:00,WEB,SUCCESSFUL,0,Weekend
TXN00970,CUST0213,RECV0034,847.14,18-06-2026,10:06:14,WEB,SUCCESSFUL,0,Weekday
TXN00971,CUST0167,RECV0034,749.75,26-02-2026,14:37:26,WEB,SUCCESSFUL,0,Weekday
TXN00972,CUST0200,RECV0004,6876.94,02-05-2026,11:52:28,IOS,SUCCESSFUL,0,Weekend
TXN00973,CUST0256,RECV0044,453.59,23-02-2026,12:02:42,IOS,SUCCESSFUL,0,Weekday
TXN00974,CUST0250,RECV0022,2176.77,24-05-2026,11:19:18,WEB,SUCCESSFUL,0,Weekend
TXN00975,CUST0240,RECV0012,3151.1,08-01-2026,18:27:26,IOS,SUCCESSFUL,0,Weekday
